"5.1140138313951375","60.7842425648751"
"5.599339336520571","60.99338992998391"
"5.643318280533979","61.22395069647778"
"5.6879912532625205","61.454367139105614"
"5.733374758371869","61.68464003493426"
"6.2383326896393125","61.89056293553091"
"6.750539462178972","62.094124639335725"
"7.270068645373419","62.29528038394068"
"7.796991110234614","62.49398457076993"
"8.331374756375727","62.69019077577191"
"8.873284227210082","62.88385176246204"
"8.947584754815626","63.11173187226966"
"9.502194003616594","63.30234808485845"
"10.064568207251867","63.490298102396025"
"10.150648280267399","63.717078093908796"
"10.23819766651298","63.943684787006774"
"10.327253890194278","64.17011777040787"
"10.417855749266682","64.39637657564383"
"10.510043369268617","64.62246067482391"
"10.60385825987135","64.84836947827996"
"10.699343374304163","65.0741023320859"
"10.79654317182435","65.29965851544416"
"11.41335434637721","65.48065150424446"
"12.039112116022288","65.65864799311879"
"12.673860005623133","65.83358800665596"
"13.317633972949373","66.00541081359168"
"13.442867656830373","66.22834486001612"
"13.570434385161485","66.4510638199169"
"13.700398665371466","66.67356554325205"
"14.374467281305343","66.84008905167238"
"15.058057469727034","67.00326113992001"
"15.751173663453027","67.1630156427313"
"15.906179083287263","67.3829903394137"
"16.064184492671636","67.60270356916513"
"16.225275361178205","67.8221514887151"
"16.389540334034784","68.04133006196125"
"17.124489613472512","68.19410909542168"
"17.300527191945005","68.41210104013933"
"17.48010756904982","68.62979778027959"
"17.663335144185996","68.84719407045613"
"17.85031830221683","69.06428441035916"
"18.63116647881593","69.20938682859492"
"19.42270922256182","69.35049253677383"
"20.22485943116808","69.4875239080029"
"20.44450263594315","69.70103441807656"
"21.267060195928003","69.83271600422644"
"22.100133471534427","69.96011218279916"
"22.943566472960647","70.08314508589031"
"23.797181356190332","70.20173758109952"
"24.06271472572534","70.40962120203966"
"24.93692733391175","70.5222363339372"
"25.82099197418928","70.63019774256212"
"26.714648172680494","70.7334308789937"
"27.617611118772086","70.83186286750576"
"28.52957156039141","70.92542273326777"
"29.450195830298405","71.01404163278914"
"30.379126011368342","71.0976530857027"
"31.3159802477525","71.17619320637942"
"32.26035320751791","71.2496009337714"
"33.211816700892385","71.31781825780256"
"34.169920456593005","71.38079044056636"
"34.562524648881826","71.56817926601022"
"34.9630975460365","71.7546236433852"
"35.371843871513306","71.94009756309558"
"35.78897345918334","72.12457403828165"
"36.2147012821154","72.30802506880805"
"36.649247467668594","72.49042160426447"
"37.09283729704155","72.67173350600868"
"37.54570118725154","72.85192950829203"
"38.00807465333221","73.03097717851898"
"38.48019824834302","73.20884287670455"
"38.96231747857712","73.38549171420837"
"39.45468269113796","73.56088751183918"
"39.95754893082909","73.73499275744264"
"40.471175763067464","73.90776856310364"
"40.99582705929062","74.07917462211765"
"41.53177074108285","74.24916916590908"
